algo,feat_set,pa_method,rep,fold,k_effective,auc_roc,pr_auc,tss,tss_thr,thr_source,sensitivity,specificity,brier,cal_slope,cal_int,n_pres,n_bg,n_feat_vif,selected,pa_ratio,n_pa_actual,n_pres_tr,n_pres_dropped,n_eval_bg,inner_threshold,hp_str
RF,M_SAP,spatial_constrained,5,1,3,0.7485576923076923,0.0794784099098116,-7.692313452878352e-11,0.3576,inner_oof,1.0,0.0,0.39937832178553795,1.3627,-4.445,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,25,25,0,400,0.3576,"{""n_estimators"": 300, ""min_samples_leaf"": 10, ""max_features"": 0.7, ""max_depth"": null}"
RF,M_SAP,two_step,5,1,3,0.8783653846153846,0.1413200397651329,0.6111538460868449,0.58,inner_oof,0.8462,0.765,0.1846535108958838,0.9817,-3.6392,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:3,75,25,0,400,0.58,"{""n_estimators"": 200, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SAP,uncertainty_zone,5,1,3,0.8439423076923078,0.17223205101473307,-7.692313452878352e-11,0.1359,inner_oof,1.0,0.0,0.19600232608596532,1.15,-3.5736,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.1359,"{""n_estimators"": 200, ""min_samples_leaf"": 5, ""max_features"": 0.5, ""max_depth"": 20}"
XGB,M_S,random,5,1,3,0.7227884615384615,0.06214053098928529,-7.692313452878352e-11,0.4778,inner_oof,1.0,0.0,0.7406664490699768,0.8416,-5.1306,13,400,5,"bio04,bio07,bio10,bio15,bio17",1:1,25,25,0,400,0.4778,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_S,spatial_constrained,5,1,3,0.35701923076923076,0.025444974255252325,-7.692313452878352e-11,0.1958,inner_oof,1.0,0.0,0.8176003694534302,-0.416,-2.395,13,400,5,"bio04,bio07,bio10,bio15,bio17",1:1,25,25,0,400,0.1958,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_S,two_step,5,1,3,0.5,0.031476997578692496,-7.692313452878352e-11,0.497,inner_oof,1.0,0.0,0.6895799040794373,-1.5046,-0.8939,13,400,5,"bio04,bio07,bio10,bio15,bio17",1:3,75,25,0,400,0.497,"{""subsample"": 0.9, ""n_estimators"": 200, ""min_child_weight"": 10, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_S,uncertainty_zone,5,1,3,0.5,0.031476997578692496,-7.692313452878352e-11,0.3627,inner_oof,1.0,0.0,0.25697067379951477,-0.1011,-3.4225,13,400,5,"bio04,bio07,bio10,bio15,bio17",1:3,75,25,0,400,0.3627,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 10, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 1.0}"
XGB,M_SA,random,5,1,3,0.8378846153846154,0.1790936021395148,-7.692313452878352e-11,0.421,inner_oof,1.0,0.0,0.5580061078071594,1.1656,-5.7415,13,400,7,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.421,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SA,spatial_constrained,5,1,3,0.5802884615384617,0.04210735310791845,-7.692313452878352e-11,0.2226,inner_oof,1.0,0.0,0.6914575099945068,0.4652,-4.3329,13,400,7,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.2226,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SA,two_step,5,1,3,0.5,0.031476997578692496,-7.692313452878352e-11,0.8045,inner_oof,1.0,0.0,0.8358319997787476,-1.158,-0.4506,13,400,7,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:3,75,25,0,400,0.8045,"{""subsample"": 1.0, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SA,uncertainty_zone,5,1,3,0.3701923076923077,0.026855107254733772,0.009999999923051783,0.5831,inner_oof,1.0,0.01,0.6777759790420532,-0.2279,-3.0512,13,400,7,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.5831,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SP,random,5,1,3,0.7646153846153846,0.07930538872657099,-7.692313452878352e-11,0.1491,inner_oof,1.0,0.0,0.33091214299201965,0.4558,-3.8993,13,400,9,"bio04,bio07,bio10,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.1491,"{""subsample"": 1.0, ""n_estimators"": 300, ""min_child_weight"": 10, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SP,spatial_constrained,5,1,3,0.7388461538461539,0.10098900883278089,0.004999999923064324,0.321,inner_oof,1.0,0.005,0.24420079588890076,1.0041,-3.6213,13,400,9,"bio04,bio07,bio10,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density,P4_dist_urban",1:3,75,25,0,400,0.321,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 10, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 1.0}"
XGB,M_SP,two_step,5,1,3,0.5,0.031476997578692496,-7.692313452878352e-11,0.4402,inner_oof,1.0,0.0,0.6894123554229736,-1.505,-0.8945,13,400,9,"bio04,bio07,bio10,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density,P4_dist_urban",1:3,75,25,0,400,0.4402,"{""subsample"": 0.9, ""n_estimators"": 200, ""min_child_weight"": 10, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SP,uncertainty_zone,5,1,3,0.520576923076923,0.03116447417369775,0.050769230749429406,0.7809,inner_oof,0.2308,0.82,0.5212288498878479,0.2223,-3.6523,13,400,9,"bio04,bio07,bio10,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density,P4_dist_urban",1:1,25,25,0,400,inf,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}"
XGB,M_SAP,random,5,1,3,0.8560576923076924,0.11151734368628234,0.02999999992300184,0.5048,inner_oof,1.0,0.03,0.381614625453949,1.1456,-4.6483,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:3,75,25,0,400,0.5048,"{""subsample"": 1.0, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SAP,spatial_constrained,5,1,3,0.7388461538461539,0.10098900883278089,0.004999999923064324,0.321,inner_oof,1.0,0.005,0.24420079588890076,1.0041,-3.6213,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:3,75,25,0,400,0.321,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 10, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 1.0}"
XGB,M_SAP,two_step,5,1,3,0.823076923076923,0.09453998655709275,0.15269230766652653,0.7951,inner_oof,0.3077,0.845,0.27265965938568115,0.727,-3.8118,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:3,75,25,0,400,0.7951,"{""subsample"": 1.0, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SAP,uncertainty_zone,5,1,3,0.539423076923077,0.04480148204286136,0.11384615383191954,0.8166,inner_oof,0.1538,0.96,0.490433007478714,1.3904,-4.7207,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,25,25,0,400,inf,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}"
MXN,M_S,random,5,1,3,0.45182692307692307,0.028670743614998703,-7.692313452878352e-11,0.1287,inner_oof,1.0,0.0,0.9475514524963579,-0.0172,-3.239,13,400,5,"bio04,bio07,bio10,bio15,bio17",1:10,250,25,0,400,0.1287,"{""l1_ratio"": 0.25, ""C"": 5.0}"
MXN,M_S,spatial_constrained,5,1,3,0.4785576923076923,0.0318355033865993,0.009999999923051783,0.0298,inner_oof,1.0,0.01,0.8736772110741283,-0.0068,-3.3567,13,400,5,"bio04,bio07,bio10,bio15,bio17",1:10,250,25,0,400,0.0298,"{""l1_ratio"": 0.25, ""C"": 5.0}"
MXN,M_S,two_step,5,1,3,0.49173076923076925,0.031068223316289362,-7.692313452878352e-11,0.8188,inner_oof,1.0,0.0,0.9293106891253083,-0.0906,-2.9338,13,400,5,"bio04,bio07,bio10,bio15,bio17",1:1,25,25,0,400,0.8188,"{""l1_ratio"": 0.75, ""C"": 1.0}"
MXN,M_S,uncertainty_zone,5,1,3,0.36817307692307694,0.02571097571628346,-7.692313452878352e-11,0.001,inner_oof,1.0,0.0,0.9085288214439422,-0.1007,-2.5017,13,400,5,"bio04,bio07,bio10,bio15,bio17",1:3,75,25,0,400,0.001,"{""l1_ratio"": 0.75, ""C"": 5.0}"
MXN,M_SA,random,5,1,3,0.48865384615384616,0.03103884338256269,0.24749999992245808,0.7547,inner_oof,1.0,0.2475,0.7368906705510383,0.0199,-3.5164,13,400,7,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.7547,"{""l1_ratio"": 0.0, ""C"": 0.05}"
MXN,M_SA,spatial_constrained,5,1,3,0.48923076923076925,0.030852527243280185,0.1849999999226144,0.0106,inner_oof,1.0,0.185,0.7319974330960051,0.0355,-3.7356,13,400,7,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,250,25,0,400,0.0106,"{""l1_ratio"": 0.25, ""C"": 5.0}"
MXN,M_SA,two_step,5,1,3,0.6157692307692307,0.04109699979361421,-7.692313452878352e-11,0.6966,inner_oof,1.0,0.0,0.8788372451633067,0.28,-4.5378,13,400,7,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.6966,"{""l1_ratio"": 0.75, ""C"": 1.0}"
MXN,M_SA,uncertainty_zone,5,1,3,0.3237500000000001,0.024399423886625214,-7.692313452878352e-11,0.0009,inner_oof,1.0,0.0,0.9571014199462743,-0.1724,-1.6817,13,400,7,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:3,75,25,0,400,0.0009,"{""l1_ratio"": 0.75, ""C"": 5.0}"
MXN,M_SP,random,5,1,3,0.45596153846153853,0.029610078335804632,0.15999999992267688,0.169,inner_oof,1.0,0.16,0.7807982124593182,0.0247,-3.6451,13,400,9,"bio04,bio07,bio10,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.169,"{""l1_ratio"": 0.25, ""C"": 5.0}"
MXN,M_SP,spatial_constrained,5,1,3,0.4832692307692308,0.03109109158062335,0.24749999992245808,0.0882,inner_oof,1.0,0.2475,0.6937832013348095,0.0256,-3.6098,13,400,9,"bio04,bio07,bio10,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.0882,"{""l1_ratio"": 0.25, ""C"": 5.0}"
MXN,M_SP,two_step,5,1,3,0.4796153846153846,0.03076907741070863,0.22999999992250197,0.685,inner_oof,1.0,0.23,0.7434494646150981,0.0333,-3.695,13,400,9,"bio04,bio07,bio10,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.685,"{""l1_ratio"": 0.25, ""C"": 5.0}"
MXN,M_SP,uncertainty_zone,5,1,3,0.4746153846153846,0.030516176951562723,0.13999999992272683,0.0185,inner_oof,1.0,0.14,0.7515640183663344,0.028,-3.6245,13,400,9,"bio04,bio07,bio10,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density,P4_dist_urban",1:5,125,25,0,400,0.0185,"{""l1_ratio"": 0.25, ""C"": 1.0}"
MXN,M_SAP,random,5,1,3,0.4548076923076923,0.02946723231419093,0.15499999992268942,0.117,inner_oof,1.0,0.155,0.7799181075031535,0.0293,-3.6969,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.117,"{""l1_ratio"": 0.25, ""C"": 5.0}"
MXN,M_SAP,spatial_constrained,5,1,3,0.4823076923076923,0.031024691076658954,0.18999999992260186,0.0229,inner_oof,1.0,0.19,0.7130478168428507,0.0239,-3.6026,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.0229,"{""l1_ratio"": 0.25, ""C"": 5.0}"
MXN,M_SAP,two_step,5,1,3,0.4690384615384615,0.03029092473560345,0.2174999999225331,0.5918,inner_oof,1.0,0.2175,0.724770917330445,0.0126,-3.4752,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,25,25,0,400,0.5918,"{""l1_ratio"": 0.0, ""C"": 0.05}"
MXN,M_SAP,uncertainty_zone,5,1,3,0.4788461538461539,0.030618245464824913,-7.692313452878352e-11,0.001,inner_oof,1.0,0.0,0.7628218090655147,0.0071,-3.483,13,400,10,"bio04,bio07,bio10,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:3,75,25,0,400,0.001,"{""l1_ratio"": 0.75, ""C"": 5.0}"
RF,M_S,random,5,2,3,0.8566255627324331,0.1814089732322815,0.4752397728772857,0.81,inner_oof,0.9231,0.5522,0.41464630541871916,0.5397,-4.3952,13,393,5,"bio07,bio10,bio12,bio15,bio17",1:1,25,25,0,393,0.81,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": 0.7, ""max_depth"": 20}"
RF,M_S,spatial_constrained,5,2,3,0.8017224505774124,0.3461749032402619,0.3462517126090079,0.5167,inner_oof,0.6923,0.6539,0.17327583470169677,0.7521,-3.1338,13,393,5,"bio07,bio10,bio12,bio15,bio17",1:5,125,25,0,393,0.5167,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_S,two_step,5,2,3,0.8695439420630261,0.22899847732327688,0.4989234683338104,0.8233,inner_oof,0.6923,0.8066,0.3491900383141762,1.3781,-4.978,13,393,5,"bio07,bio10,bio12,bio15,bio17",1:5,125,25,0,393,0.8233,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_S,uncertainty_zone,5,2,3,0.689469563515365,0.3068554961813696,0.29496966135569425,0.4603,inner_oof,0.3077,0.9873,0.07287060269286828,0.9054,-2.2929,13,393,5,"bio07,bio10,bio12,bio15,bio17",1:10,250,25,0,393,0.4603,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""max_depth"": 20}"
RF,M_SA,random,5,2,3,0.9009590917987865,0.3478929250316741,0.5746721471414529,0.8667,inner_oof,0.6154,0.9593,0.27986384496442257,1.5931,-4.9231,13,393,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,393,0.8667,"{""n_estimators"": 100, ""min_samples_leaf"": 2, ""max_features"": 0.5, ""max_depth"": null}"
RF,M_SA,spatial_constrained,5,2,3,0.8094539048737524,0.2694735674370936,0.3685652769129697,0.7552,inner_oof,0.6154,0.7532,0.2963991453332041,1.0732,-4.1739,13,393,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,393,0.7552,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""max_depth"": 20}"
RF,M_SA,two_step,5,2,3,0.9005676257584654,0.24635507979344134,0.6425915051198099,0.9,inner_oof,0.8462,0.7964,0.39995443349753684,0.2836,-4.0282,13,393,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,393,0.9,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": 0.7, ""max_depth"": 20}"
RF,M_SA,uncertainty_zone,5,2,3,0.8399882560187903,0.2697038265926007,0.16206694067277372,0.7684,inner_oof,0.2308,0.9313,0.2096312425647599,1.281,-3.8494,13,393,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,393,0.7684,"{""n_estimators"": 100, ""min_samples_leaf"": 2, ""max_features"": 0.5, ""max_depth"": null}"
RF,M_SP,random,5,2,3,0.8505578391074574,0.2368272969116715,0.36739087880345256,0.7334,inner_oof,0.4615,0.9059,0.2168303025778468,1.4985,-3.989,13,393,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,25,25,0,393,0.7334,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""max_depth"": 20}"
RF,M_SP,spatial_constrained,5,2,3,0.7631630456057937,0.09354910811665287,0.3468389116637667,0.67,inner_oof,0.7692,0.5776,0.3603423645320197,0.2835,-3.6143,13,393,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,25,25,0,393,0.67,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": 0.7, ""max_depth"": 20}"
RF,M_SP,two_step,5,2,3,0.866412213740458,0.20923770470033923,0.47915443329192864,0.7014,inner_oof,0.7692,0.7099,0.31113075451637784,1.157,-4.6063,13,393,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,25,25,0,393,0.7014,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""max_depth"": 20}"
RF,M_SP,uncertainty_zone,5,2,3,0.8445879819925621,0.23619478598613383,0.3566255627003738,0.8,inner_oof,0.3846,0.972,0.18455221674876848,1.2865,-3.6329,13,393,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,25,25,0,393,0.8,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": 0.7, ""max_depth"": 20}"
RF,M_SAP,random,5,2,3,0.8453709140732041,0.24594647605357722,0.37247993732761264,0.835,inner_oof,0.4615,0.9109,0.24489630611407123,0.9488,-3.9916,13,393,9,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:1,25,25,0,393,0.835,"{""n_estimators"": 100, ""min_samples_leaf"": 2, ""max_features"": 0.5, ""max_depth"": null}"
RF,M_SAP,spatial_constrained,5,2,3,0.8091603053435115,0.09152605681254719,0.41436680363041045,0.7252,inner_oof,0.6154,0.799,0.2571529033764368,0.5449,-3.6549,13,393,9,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:1,25,25,0,393,0.7252,"{""n_estimators"": 100, ""min_samples_leaf"": 2, ""max_features"": 0.5, ""max_depth"": null}"
RF,M_SAP,two_step,5,2,3,0.853493834409865,0.17108895813895722,0.48678802107816876,0.6954,inner_oof,0.7692,0.7176,0.2475306064336169,0.8143,-3.9445,13,393,9,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:1,25,25,0,393,0.6954,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": 0.7, ""max_depth"": 5}"
RF,M_SAP,uncertainty_zone,5,2,3,0.8405754550792719,0.24325786810796213,0.5218242316925308,0.5216,inner_oof,0.6923,0.8295,0.18407283946647127,3.1434,-3.2769,13,393,9,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:3,75,25,0,393,0.5216,"{""n_estimators"": 200, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""max_depth"": 5}"
XGB,M_S,random,5,2,3,0.8166960266196909,0.22847502460596594,0.4766099040298486,0.8866,inner_oof,0.7692,0.7074,0.29541435837745667,0.5264,-3.8042,13,393,5,"bio07,bio10,bio12,bio15,bio17",1:5,125,25,0,393,0.8866,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 5, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
XGB,M_S,spatial_constrained,5,2,3,0.7172636523781561,0.17010890233410011,0.395380700686333,0.6843,inner_oof,0.4615,0.9338,0.12148842960596085,0.4177,-2.9928,13,393,5,"bio07,bio10,bio12,bio15,bio17",1:3,75,25,0,393,0.6843,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 5, ""max_depth"": 7, ""learning_rate"": 0.2, ""colsample_bytree"": 1.0}"
XGB,M_S,two_step,5,2,3,0.8954785672342924,0.24207218999538016,0.4055588177346532,0.9817,inner_oof,0.4615,0.944,0.4202355444431305,0.9533,-5.8341,13,393,5,"bio07,bio10,bio12,bio15,bio17",1:3,75,25,0,393,0.9817,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_S,uncertainty_zone,5,2,3,0.7938931297709924,0.3055807413482216,0.29496966135569425,0.9392,inner_oof,0.3077,0.9873,0.11681051552295685,0.387,-2.7165,13,393,5,"bio07,bio10,bio12,bio15,bio17",1:10,250,25,0,393,0.9392,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.2, ""colsample_bytree"": 0.8}"
XGB,M_SA,random,5,2,3,0.8310824036014877,0.2583587097132557,0.5269132902166909,0.9145,inner_oof,0.6923,0.8346,0.2742435932159424,0.5342,-3.7654,13,393,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,393,0.9145,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 5, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
XGB,M_SA,spatial_constrained,5,2,3,0.7907614014484244,0.2655176930668881,0.4938344098096503,0.5792,inner_oof,0.6923,0.8015,0.1772339940071106,0.3667,-3.0941,13,393,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:3,75,25,0,393,0.5792,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_SA,two_step,5,2,3,0.8872577803875514,0.282966085858145,0.5738892150436488,0.8711,inner_oof,0.8462,0.7277,0.45232290029525757,1.7069,-6.7563,13,393,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,393,0.8711,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SA,uncertainty_zone,5,2,3,0.8491877079663339,0.3288699257692664,0.523781561899852,0.827,inner_oof,0.6154,0.9084,0.17449131608009338,0.3588,-2.9746,13,393,7,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,250,25,0,393,0.827,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SP,random,5,2,3,0.8121941671559992,0.12940289955915293,0.29555686041045304,0.9168,inner_oof,0.3846,0.9109,0.21179082989692688,0.2864,-3.0887,13,393,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:10,250,25,0,393,0.9168,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SP,spatial_constrained,5,2,3,0.8250146799765121,0.10779520374864722,0.5447249950512512,0.6918,inner_oof,0.6923,0.8524,0.18715809285640717,0.5818,-3.5185,13,393,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,25,25,0,393,0.6918,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SP,two_step,5,2,3,0.8689567430025446,0.22297452270620485,0.4893325503402488,0.8653,inner_oof,0.7692,0.7201,0.30989977717399597,0.5856,-4.1162,13,393,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,25,25,0,393,0.8653,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SP,uncertainty_zone,5,2,3,0.9004697592483851,0.19093290584494935,0.20023487960397435,0.8872,inner_oof,0.2308,0.9695,0.06876784563064575,0.5092,-2.2844,13,393,8,"bio07,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:10,250,25,0,393,0.8872,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.2, ""colsample_bytree"": 0.8}"
XGB,M_SAP,random,5,2,3,0.7712859659424546,0.12786569784044508,0.2828342141000526,0.9378,inner_oof,0.3846,0.8982,0.24625243246555328,0.2047,-3.1185,13,393,9,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:10,250,25,0,393,0.9378,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SAP,spatial_constrained,5,2,3,0.8051477784302212,0.10341859825914873,0.18046584456209258,0.8899,inner_oof,0.3077,0.8728,0.18812496960163116,0.552,-3.4997,13,393,9,"bio07,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density",1:1,25,25,0,393,0.8899,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
